store,week,product,quantity,count,price,promotion,cost,price_carton,price_50tab_equiv,cost_50tab_equiv,quantity_50tab_equiv,cost_50tab_equiv_mean,market_share,market_share_mean
67,9,7,1,16033,3.48,1,2.1600001,2.6730537,6.96,4.3200002,.5,3.6930022,.0033898305,.01928895
105,42,7,4,20578,3.1900001,0,2.1600001,2.6730537,6.3800001,4.3200002,2,3.6930022,.01438849,.01928895
28,15,7,2,13221,2.98,0,1.9,2.6730537,5.96,3.8,1,3.6930022,.02020202,.01928895
73,25,7,5,26248,3.3299999,0,2.0999999,2.6730537,6.6599998,4.1999998,2.5,3.6930022,.025125628,.01928895
68,9,7,2,16478,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,1,3.6930022,.011560693,.01928895
92,14,7,3,17804,2.3299999,0,1.6,2.6730537,4.6599998,3.2,1.5,3.6930022,.018404908,.01928895
72,25,7,5,16789,2.49,0,1.66,2.6730537,4.98,3.3199999,2.5,3.6930022,.03125,.01928895
110,1,7,3,17688,3.1500001,0,1.97,2.6730537,6.3000002,3.9400001,1.5,3.6930022,.014150944,.01928895
48,39,7,3,12636,2.49,0,1.9,2.6730537,4.98,3.8,1.5,3.6930022,.019736841,.01928895
107,40,7,6,19023,2.5699999,0,1.9,2.6730537,5.1399999,3.8,3,3.6930022,.02020202,.01928895
71,25,7,2,17940,2.49,0,1.66,2.6730537,4.98,3.3199999,1,3.6930022,.011173184,.01928895
70,9,7,11,25006,2.8499999,.44999999,1.86,2.6730537,5.6999998,3.72,5.5,3.6930022,.039568346,.01928895
83,2,7,7,23504,2.5999999,0,1.75,2.6730537,5.1999998,3.5,3.5,3.6930022,.026217228,.01928895
83,1,7,3,23387,2.6700001,0,1.78,2.6730537,5.3400002,3.5599999,1.5,3.6930022,.013333334,.01928895
51,18,7,3,17015,2.3299999,0,1.6799999,2.6730537,4.6599998,3.3599999,1.5,3.6930022,.016393442,.01928895
70,25,7,2,22680,3.1900001,0,2.02,2.6730537,6.3800001,4.04,1,3.6930022,.0067340066,.01928895
71,9,7,6,22437,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,3,3.6930022,.022058824,.01928895
72,9,7,3,17938,3.0999999,.67000002,1.98,2.6730537,6.1999998,3.96,1.5,3.6930022,.015957447,.01928895
52,37,7,1,18291,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.0048076925,.01928895
68,25,7,2,18794,2.49,0,1.66,2.6730537,4.98,3.3199999,1,3.6930022,.017699115,.01928895
73,9,7,6,26086,3.05,.67000002,1.97,2.6730537,6.0999999,3.9400001,3,3.6930022,.019169329,.01928895
32,15,7,4,28419,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,2,3.6930022,.013840831,.01928895
67,25,7,3,14025,2.49,0,1.66,2.6730537,4.98,3.3199999,1.5,3.6930022,.015625,.01928895
104,42,7,2,11456,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.0093457941,.01928895
111,1,7,7,25161,2.52,0,1.67,2.6730537,5.04,3.3399999,3.5,3.6930022,.063636363,.01928895
74,9,7,7,26038,2.8199999,.43000001,1.84,2.6730537,5.6399999,3.6800001,3.5,3.6930022,.014767933,.01928895
64,25,7,3,13137,2.96,0,1.9,2.6730537,5.9200001,3.8,1.5,3.6930022,.022058824,.01928895
95,40,7,5,15694,2.49,0,1.9,2.6730537,4.98,3.8,2.5,3.6930022,.033557046,.01928895
49,39,7,2,10680,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.017857144,.01928895
90,47,7,3,15115,2.5799999,.67000002,1.84,2.6730537,5.1599998,3.6800001,1.5,3.6930022,.016949153,.01928895
50,18,7,4,12262,2.3299999,0,1.6799999,2.6730537,4.6599998,3.3599999,2,3.6930022,.025641026,.01928895
62,25,7,5,15615,3.05,0,1.95,2.6730537,6.0999999,3.9000001,2.5,3.6930022,.020576132,.01928895
112,34,7,1,28022,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.002096436,.01928895
75,9,7,8,22599,2.6199999,.25,1.73,2.6730537,5.2399998,3.46,4,3.6930022,.041666668,.01928895
59,25,7,1,13039,2.49,0,1.66,2.6730537,4.98,3.3199999,.5,3.6930022,.0059523811,.01928895
76,9,7,2,26885,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,1,3.6930022,.0076628351,.01928895
106,46,7,5,13901,2.6199999,.60000002,1.85,2.6730537,5.2399998,3.7,2.5,3.6930022,.025773196,.01928895
114,18,7,5,26340,2.8499999,0,1.9,2.6730537,5.6999998,3.8,2.5,3.6930022,.013550135,.01928895
56,25,7,1,15238,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,.5,3.6930022,.008130081,.01928895
73,47,7,11,25992,2.55,.73000002,1.83,2.6730537,5.0999999,3.6600001,5.5,3.6930022,.030726258,.01928895
77,9,7,3,18048,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,1.5,3.6930022,.011538462,.01928895
33,15,7,8,22711,2.6600001,0,1.75,2.6730537,5.3200002,3.5,4,3.6930022,.047058824,.01928895
54,25,7,4,15467,3.1900001,0,2.02,2.6730537,6.3800001,4.04,2,3.6930022,.017021276,.01928895
103,42,7,7,21761,2.49,0,1.9,2.6730537,4.98,3.8,3.5,3.6930022,.024221454,.01928895
49,48,7,3,12016,2.79,.33000001,1.89,2.6730537,5.5799999,3.78,1.5,3.6930022,.020270269,.01928895
50,39,7,2,11524,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.018018018,.01928895
49,18,7,1,11907,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.011764706,.01928895
53,25,7,6,15934,2.72,0,1.78,2.6730537,5.4400001,3.5599999,3,3.6930022,.045454547,.01928895
78,9,7,2,20119,2.3299999,0,1.6,2.6730537,4.6599998,3.2,1,3.6930022,.0048192772,.01928895
33,34,7,9,22873,2.77,.22,2.01,2.6730537,5.54,4.02,4.5,3.6930022,.05232558,.01928895
52,25,7,2,19423,3.1900001,0,2.02,2.6730537,6.3800001,4.04,1,3.6930022,.0082987556,.01928895
9,45,7,5,20061,2.75,0,1.88,2.6730537,5.5,3.76,2.5,3.6930022,.022026431,.01928895
122,44,7,1,26420,2.99,0,1.9400001,2.6730537,5.98,3.8800001,.5,3.6930022,.0030581041,.01928895
47,1,7,4,12734,2.1900001,0,1.58,2.6730537,4.3800001,3.1600001,2,3.6930022,.030534351,.01928895
80,9,7,5,27069,2.79,.40000001,1.83,2.6730537,5.5799999,3.6600001,2.5,3.6930022,.010822511,.01928895
51,25,7,5,16626,3.6099999,0,2.24,2.6730537,7.2199998,4.48,2.5,3.6930022,.019841271,.01928895
81,9,7,1,24337,2.3299999,0,1.6,2.6730537,4.6599998,3.2,.5,3.6930022,.002375297,.01928895
40,15,7,7,19112,2.7,0,1.77,2.6730537,5.4000001,3.54,3.5,3.6930022,.040229887,.01928895
50,25,7,1,12039,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.010416667,.01928895
83,9,7,5,26142,2.5599999,.2,1.71,2.6730537,5.1199999,3.4200001,2.5,3.6930022,.010845987,.01928895
49,25,7,2,11741,3.1900001,0,2.02,2.6730537,6.3800001,4.04,1,3.6930022,.018518519,.01928895
48,18,7,5,13131,3.1099999,0,2.02,2.6730537,6.2199998,4.04,2.5,3.6930022,.038167939,.01928895
51,39,7,2,15586,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.011049724,.01928895
48,25,7,4,13309,2.8399999,0,1.84,2.6730537,5.6799998,3.6800001,2,3.6930022,.03809524,.01928895
84,9,7,5,17529,2.5599999,.2,1.71,2.6730537,5.1199999,3.4200001,2.5,3.6930022,.016447369,.01928895
102,42,7,3,25666,2.49,0,1.9,2.6730537,4.98,3.8,1.5,3.6930022,.0088235298,.01928895
47,25,7,2,13089,2.49,0,1.66,2.6730537,4.98,3.3199999,1,3.6930022,.018348623,.01928895
86,9,7,3,22992,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,1.5,3.6930022,.0096774194,.01928895
44,15,7,2,16931,2.3299999,0,1.6,2.6730537,4.6599998,3.2,1,3.6930022,.01010101,.01928895
111,34,7,5,25055,2.49,0,1.9,2.6730537,4.98,3.8,2.5,3.6930022,.029411765,.01928895
45,25,7,2,14465,2.49,0,1.66,2.6730537,4.98,3.3199999,1,3.6930022,.011049724,.01928895
89,9,7,4,26388,2.51,.25,1.73,2.6730537,5.02,3.46,2,3.6930022,.018957347,.01928895
109,40,7,2,19521,2.74,0,1.9,2.6730537,5.48,3.8,1,3.6930022,.0060060062,.01928895
44,25,7,6,17038,2.96,0,1.9,2.6730537,5.9200001,3.8,3,3.6930022,.03409091,.01928895
90,9,7,7,18591,2.49,.14,1.6799999,2.6730537,4.98,3.3599999,3.5,3.6930022,.040697675,.01928895
107,46,7,5,22291,2.5,.80000001,1.8200001,2.6730537,5,3.6400001,2.5,3.6930022,.021929825,.01928895
47,18,7,3,12745,2.3299999,0,1.6799999,2.6730537,4.6599998,3.3599999,1.5,3.6930022,.02112676,.01928895
40,25,7,4,20912,2.9300001,.5,1.95,2.6730537,5.8600001,3.9000001,2,3.6930022,.018181818,.01928895
91,9,7,1,17995,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.0026809652,.01928895
52,39,7,3,17410,2.49,0,1.9,2.6730537,4.98,3.8,1.5,3.6930022,.012048192,.01928895
77,41,7,2,21131,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.0093896715,.01928895
33,25,7,4,23747,2.8399999,0,1.84,2.6730537,5.6799998,3.6800001,2,3.6930022,.02919708,.01928895
101,42,7,3,23062,2.49,0,1.9,2.6730537,4.98,3.8,1.5,3.6930022,.0075949365,.01928895
112,1,7,4,26797,2.1900001,0,1.58,2.6730537,4.3800001,3.1600001,2,3.6930022,.0090497741,.01928895
92,9,7,8,19816,2.3299999,0,1.6,2.6730537,4.6599998,3.2,4,3.6930022,.034632035,.01928895
32,25,7,7,29070,3.0899999,0,1.97,2.6730537,6.1799998,3.9400001,3.5,3.6930022,.026217228,.01928895
113,18,7,8,21486,2.49,0,1.75,2.6730537,4.98,3.5,4,3.6930022,.047619049,.01928895
93,9,7,4,20588,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,2,3.6930022,.022222223,.01928895
45,18,7,3,14328,3.6300001,0,2.24,2.6730537,7.2600002,4.48,1.5,3.6930022,.018181818,.01928895
28,25,7,3,13787,2.96,0,1.9,2.6730537,5.9200001,3.8,1.5,3.6930022,.019736841,.01928895
48,48,7,3,13259,2.3800001,1,1.79,2.6730537,4.7600002,3.5799999,1.5,3.6930022,.013888889,.01928895
21,25,7,2,16888,3.1900001,0,2.02,2.6730537,6.3800001,4.04,1,3.6930022,.0092165899,.01928895
94,9,7,6,19832,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,3,3.6930022,.017291067,.01928895
53,39,7,2,14348,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.013605442,.01928895
45,15,7,2,12030,2.98,0,1.9,2.6730537,5.96,3.8,1,3.6930022,.013986014,.01928895
18,25,7,6,22979,2.49,0,1.66,2.6730537,4.98,3.3199999,3,3.6930022,.019672131,.01928895
95,9,7,4,18966,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,2,3.6930022,.026666667,.01928895
14,25,7,3,15396,2.96,0,1.9,2.6730537,5.9200001,3.8,1.5,3.6930022,.014778325,.01928895
28,37,7,5,13131,2.49,0,1.9,2.6730537,4.98,3.8,2.5,3.6930022,.022727273,.01928895
97,9,7,4,15762,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,2,3.6930022,.021276595,.01928895
100,42,7,4,24072,3.3199999,0,2.1600001,2.6730537,6.6399999,4.3200002,2,3.6930022,.018018018,.01928895
93,14,7,6,20384,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,3,3.6930022,.025751073,.01928895
12,25,7,3,29050,2.49,0,1.66,2.6730537,4.98,3.3199999,1.5,3.6930022,.010791367,.01928895
44,18,7,7,18194,2.8900001,0,1.9,2.6730537,5.7800002,3.8,3.5,3.6930022,.025830258,.01928895
110,34,7,7,17365,2.49,0,1.9,2.6730537,4.98,3.8,3.5,3.6930022,.024561403,.01928895
98,9,7,6,32516,2.52,.17,1.7,2.6730537,5.04,3.4000001,3,3.6930022,.0091324197,.01928895
9,25,7,4,19913,2.49,0,1.66,2.6730537,4.98,3.3199999,2,3.6930022,.019607844,.01928895
54,39,7,1,14216,2.49,0,1.9,2.6730537,4.98,3.8,.5,3.6930022,.0037878789,.01928895
8,25,7,6,24721,2.72,0,1.78,2.6730537,5.4400001,3.5599999,3,3.6930022,.019933555,.01928895
100,9,7,9,31640,2.5899999,.22,1.73,2.6730537,5.1799998,3.46,4.5,3.6930022,.019480519,.01928895
74,44,7,6,25076,3.26,.5,2.1500001,2.6730537,6.52,4.3000002,3,3.6930022,.025531914,.01928895
47,15,7,3,12850,2.76,0,1.8,2.6730537,5.52,3.5999999,1.5,3.6930022,.025641026,.01928895
92,16,7,7,19450,2.52,0,1.6900001,2.6730537,5.04,3.3800001,3.5,3.6930022,.041420117,.01928895
5,25,7,1,17187,2.49,0,1.66,2.6730537,4.98,3.3199999,.5,3.6930022,.0047619049,.01928895
101,9,7,1,24645,3.48,1,2.1600001,2.6730537,6.96,4.3200002,.5,3.6930022,.0026455026,.01928895
72,2,7,2,15009,3.6300001,0,2.1600001,2.6730537,7.2600002,4.3200002,1,3.6930022,.013793103,.01928895
109,46,7,10,21064,2.6900001,.5,1.87,2.6730537,5.3800001,3.74,5,3.6930022,.025510205,.01928895
2,25,7,4,15918,3.54,0,2.2,2.6730537,7.0799999,4.4000001,2,3.6930022,.026666667,.01928895
102,9,7,3,33278,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,1.5,3.6930022,.0058479533,.01928895
40,18,7,7,19607,2.52,0,1.76,2.6730537,5.04,3.52,3.5,3.6930022,.03626943,.01928895
123,24,7,4,28902,3.3099999,0,2.2,2.6730537,6.6199999,4.4000001,2,3.6930022,.014981274,.01928895
103,9,7,4,22293,2.1900001,0,1.58,2.6730537,4.3800001,3.1600001,2,3.6930022,.011299435,.01928895
98,42,7,1,25550,2.49,0,1.9,2.6730537,4.98,3.8,.5,3.6930022,.0024213076,.01928895
48,15,7,4,12461,3.3099999,0,2.05,2.6730537,6.6199999,4.0999999,2,3.6930022,.028169014,.01928895
122,24,7,1,26760,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.0020576131,.01928895
56,39,7,2,14167,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.0086956518,.01928895
121,24,7,4,23136,3.3099999,0,2.2,2.6730537,6.6199999,4.4000001,2,3.6930022,.01055409,.01928895
104,9,7,3,14907,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,1.5,3.6930022,.0068027209,.01928895
119,24,7,1,18276,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,.5,3.6930022,.0045871558,.01928895
105,9,7,6,25993,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,3,3.6930022,.010471204,.01928895
33,18,7,7,24029,3.0699999,0,2,2.6730537,6.1399999,4,3.5,3.6930022,.033333335,.01928895
100,47,7,10,26688,3.05,.80000001,2.0699999,2.6730537,6.0999999,4.1399999,5,3.6930022,.021978023,.01928895
118,24,7,2,15971,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1,3.6930022,.013513514,.01928895
106,9,7,5,13506,2.3299999,0,1.6,2.6730537,4.6599998,3.2,2.5,3.6930022,.03267974,.01928895
47,48,7,6,12869,2.5799999,.67000002,1.84,2.6730537,5.1599998,3.6800001,3,3.6930022,.043795619,.01928895
49,15,7,3,11557,2.3299999,0,1.6,2.6730537,4.6599998,3.2,1.5,3.6930022,.033333335,.01928895
117,24,7,5,15576,2.8499999,0,1.95,2.6730537,5.6999998,3.9000001,2.5,3.6930022,.027173912,.01928895
109,34,7,4,22683,3.74,1,2.3800001,2.6730537,7.48,4.7600002,2,3.6930022,.010723861,.01928895
107,9,7,6,23171,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,3,3.6930022,.025316456,.01928895
110,40,7,1,18087,2.49,0,1.9,2.6730537,4.98,3.8,.5,3.6930022,.0028328612,.01928895
59,39,7,4,13432,2.49,0,1.9,2.6730537,4.98,3.8,2,3.6930022,.021164021,.01928895
116,24,7,3,16767,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1.5,3.6930022,.011952192,.01928895
97,42,7,1,12078,2.49,0,1.9,2.6730537,4.98,3.8,.5,3.6930022,.0078125,.01928895
112,18,7,4,29115,2.6600001,0,1.8200001,2.6730537,5.3200002,3.6400001,2,3.6930022,.0078431377,.01928895
32,18,7,2,28743,2.98,0,1.96,2.6730537,5.96,3.9200001,1,3.6930022,.0076045627,.01928895
115,24,7,2,16061,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1,3.6930022,.0065789474,.01928895
109,9,7,3,24427,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,1.5,3.6930022,.0085714282,.01928895
80,45,7,2,23233,2.6900001,0,1.87,2.6730537,5.3800001,3.74,1,3.6930022,.0066006603,.01928895
114,24,7,3,26456,2.76,0,1.9,2.6730537,5.52,3.8,1.5,3.6930022,.0097719869,.01928895
113,1,7,4,20809,2.1900001,0,1.58,2.6730537,4.3800001,3.1600001,2,3.6930022,.02259887,.01928895
110,9,7,7,17083,2.74,.43000001,1.83,2.6730537,5.48,3.6600001,3.5,3.6930022,.024911031,.01928895
76,41,7,6,30448,2.5699999,0,1.9,2.6730537,5.1399999,3.8,3,3.6930022,.026785715,.01928895
113,24,7,5,21013,2.5899999,0,1.8099999,2.6730537,5.1799998,3.6199999,2.5,3.6930022,.025641026,.01928895
111,9,7,4,27673,2.3299999,0,1.6,2.6730537,4.6599998,3.2,2,3.6930022,.024539877,.01928895
110,46,7,3,19791,2.8299999,1,2,2.6730537,5.6599998,4,1.5,3.6930022,.0069124424,.01928895
112,24,7,5,27840,2.8499999,0,1.95,2.6730537,5.6999998,3.9000001,2.5,3.6930022,.011627907,.01928895
94,14,7,8,20476,2.6600001,0,1.75,2.6730537,5.3200002,3.5,4,3.6930022,.03292181,.01928895
62,39,7,3,13419,2.49,0,1.9,2.6730537,4.98,3.8,1.5,3.6930022,.010948905,.01928895
68,45,7,4,19570,2.8399999,0,1.9,2.6730537,5.6799998,3.8,2,3.6930022,.027972028,.01928895
111,24,7,4,22756,3.3099999,0,2.2,2.6730537,6.6199999,4.4000001,2,3.6930022,.03508772,.01928895
112,9,7,6,28092,2.52,.17,1.7,2.6730537,5.04,3.4000001,3,3.6930022,.0094043883,.01928895
107,44,7,2,21488,2.3800001,0,1.79,2.6730537,4.7600002,3.5799999,1,3.6930022,.0074906368,.01928895
28,18,7,4,13842,3.3099999,0,2.0999999,2.6730537,6.6199999,4.1999998,2,3.6930022,.03305785,.01928895
110,24,7,4,16967,2.6600001,0,1.84,2.6730537,5.3200002,3.6800001,2,3.6930022,.014981274,.01928895
117,45,7,1,15546,2.99,0,1.9400001,2.6730537,5.98,3.8800001,.5,3.6930022,.0048076925,.01928895
113,9,7,2,23607,3.48,1,2.1600001,2.6730537,6.96,4.3200002,1,3.6930022,.0083333338,.01928895
95,42,7,3,15593,2.49,0,1.9,2.6730537,4.98,3.8,1.5,3.6930022,.022556391,.01928895
50,15,7,1,11867,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.0082644625,.01928895
109,24,7,5,23175,3.1099999,0,2.0999999,2.6730537,6.2199998,4.1999998,2.5,3.6930022,.016129032,.01928895
107,35,7,5,20280,2.49,0,1.9,2.6730537,4.98,3.8,2.5,3.6930022,.018115941,.01928895
114,9,7,12,30147,2.6199999,.25,1.74,2.6730537,5.2399998,3.48,6,3.6930022,.041237112,.01928895
107,24,7,2,22466,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1,3.6930022,.008130081,.01928895
107,34,7,6,22581,2.9100001,.33000001,2.0599999,2.6730537,5.8200002,4.1199999,3,3.6930022,.021352313,.01928895
64,39,7,5,12410,2.51,.2,1.9,2.6730537,5.02,3.8,2.5,3.6930022,.027777778,.01928895
106,24,7,1,13332,2.6500001,0,1.83,2.6730537,5.3000002,3.6600001,.5,3.6930022,.0054347827,.01928895
115,9,7,4,15928,2.51,.25,1.73,2.6730537,5.02,3.46,2,3.6930022,.012944984,.01928895
21,18,7,8,16615,2.6600001,0,1.8200001,2.6730537,5.3200002,3.6400001,4,3.6930022,.035874441,.01928895
81,1,7,1,22064,3.6300001,0,2.1600001,2.6730537,7.2600002,4.3200002,.5,3.6930022,.0038610038,.01928895
105,24,7,3,24864,3.2,0,2.1400001,2.6730537,6.4000001,4.2800002,1.5,3.6930022,.0087209307,.01928895
116,9,7,2,17181,2.9100001,.5,1.88,2.6730537,5.8200002,3.76,1,3.6930022,.0071684588,.01928895
104,24,7,4,14757,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,2,3.6930022,.017021276,.01928895
117,9,7,6,15661,3.0999999,.67000002,1.98,2.6730537,6.1999998,3.96,3,3.6930022,.038216561,.01928895
94,42,7,4,17460,2.49,0,1.9,2.6730537,4.98,3.8,2,3.6930022,.018348623,.01928895
103,24,7,1,24484,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,.5,3.6930022,.0033898305,.01928895
118,9,7,2,15802,3.48,1,2.1600001,2.6730537,6.96,4.3200002,1,3.6930022,.015384615,.01928895
51,15,7,3,16709,2.3299999,0,1.6,2.6730537,4.6599998,3.2,1.5,3.6930022,.017964073,.01928895
102,24,7,6,30621,2.55,0,1.78,2.6730537,5.0999999,3.5599999,3,3.6930022,.014814815,.01928895
114,1,7,9,28271,2.1900001,0,1.58,2.6730537,4.3800001,3.1600001,4.5,3.6930022,.027522936,.01928895
45,48,7,4,13268,2.53,.75,1.83,2.6730537,5.0599999,3.6600001,2,3.6930022,.015748031,.01928895
73,16,7,5,22428,2.5899999,0,1.72,2.6730537,5.1799998,3.4400001,2.5,3.6930022,.018050542,.01928895
67,39,7,2,14527,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.0094786733,.01928895
18,18,7,4,23010,2.6600001,0,1.8200001,2.6730537,5.3200002,3.6400001,2,3.6930022,.01904762,.01928895
101,24,7,4,27082,2.6600001,0,1.84,2.6730537,5.3200002,3.6800001,2,3.6930022,.0092165899,.01928895
119,9,7,4,18646,3.1900001,.75,2.02,2.6730537,6.3800001,4.04,2,3.6930022,.025806451,.01928895
111,46,7,4,21970,2.3800001,1,1.79,2.6730537,4.7600002,3.5799999,2,3.6930022,.027586207,.01928895
118,14,7,4,14612,2.6199999,.25,1.74,2.6730537,5.2399998,3.48,2,3.6930022,.026845638,.01928895
100,24,7,7,28462,2.8900001,0,1.97,2.6730537,5.7800002,3.9400001,3.5,3.6930022,.024475524,.01928895
32,34,7,7,28772,3.2,.56999999,2.1800001,2.6730537,6.4000001,4.3600001,3.5,3.6930022,.026515152,.01928895
121,9,7,3,20330,2.6199999,.33000001,1.78,2.6730537,5.2399998,3.5599999,1.5,3.6930022,.012658228,.01928895
98,24,7,5,29181,2.5899999,0,1.8099999,2.6730537,5.1799998,3.6199999,2.5,3.6930022,.011441648,.01928895
48,45,7,4,13896,2.3800001,0,1.79,2.6730537,4.7600002,3.5799999,2,3.6930022,.027777778,.01928895
74,47,7,10,22293,2.71,.89999998,1.9299999,2.6730537,5.4200001,3.8599999,5,3.6930022,.02770083,.01928895
122,9,7,4,27170,2.6199999,.25,1.74,2.6730537,5.2399998,3.48,2,3.6930022,.0070422534,.01928895
97,24,7,3,15211,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1.5,3.6930022,.020270269,.01928895
111,18,7,3,21713,2.76,0,1.87,2.6730537,5.52,3.74,1.5,3.6930022,.032608695,.01928895
68,39,7,2,17325,2.49,0,1.9,2.6730537,4.98,3.8,1,3.6930022,.012269938,.01928895
14,18,7,3,16481,2.3299999,0,1.6799999,2.6730537,4.6599998,3.3599999,1.5,3.6930022,.014563107,.01928895
95,24,7,5,17754,2.5899999,0,1.8099999,2.6730537,5.1799998,3.6199999,2.5,3.6930022,.039370079,.01928895
123,9,7,7,28271,2.8199999,.43000001,1.84,2.6730537,5.6399999,3.6800001,3.5,3.6930022,.016203703,.01928895
93,42,7,1,17620,2.49,0,1.9,2.6730537,4.98,3.8,.5,3.6930022,.0064102565,.01928895
94,24,7,12,19489,2.98,0,2.02,2.6730537,5.96,4.04,6,3.6930022,.045627378,.01928895
52,15,7,1,18655,2.3299999,0,1.6,2.6730537,4.6599998,3.2,.5,3.6930022,.0052910051,.01928895
2,10,7,5,15164,2.79,.40000001,1.83,2.6730537,5.5799999,3.6600001,2.5,3.6930022,.021459227,.01928895
93,24,7,3,23521,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1.5,3.6930022,.014925373,.01928895
106,34,7,1,13605,2.49,0,1.9,2.6730537,4.98,3.8,.5,3.6930022,.0040983604,.01928895
5,10,7,2,17122,2.3299999,0,1.6,2.6730537,4.6599998,3.2,1,3.6930022,.0082644625,.01928895
111,40,7,5,20205,2.5899999,0,1.9,2.6730537,5.1799998,3.8,2.5,3.6930022,.031847134,.01928895
92,24,7,3,18527,2.76,0,1.9,2.6730537,5.52,3.8,1.5,3.6930022,.023622047,.01928895
8,10,7,5,26756,3.25,.80000001,2.05,2.6730537,6.5,4.0999999,2.5,3.6930022,.014409222,.01928895
12,18,7,7,28120,2.52,0,1.76,2.6730537,5.04,3.52,3.5,3.6930022,.024221454,.01928895
91,24,7,4,15357,2.9300001,.5,2.02,2.6730537,5.8600001,4.04,2,3.6930022,.026845638,.01928895
9,10,7,6,19742,2.71,.33000001,1.79,2.6730537,5.4200001,3.5799999,3,3.6930022,.032967035,.01928895
70,39,7,8,21094,2.51,.13,1.9,2.6730537,5.02,3.8,4,3.6930022,.023738872,.01928895
90,24,7,1,15632,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,.5,3.6930022,.0073529412,.01928895
115,1,7,4,17577,2.1900001,0,1.58,2.6730537,4.3800001,3.1600001,2,3.6930022,.014925373,.01928895
92,42,7,5,15684,2.5899999,0,1.9,2.6730537,5.1799998,3.8,2.5,3.6930022,.031847134,.01928895
53,15,7,9,15801,2.47,0,1.67,2.6730537,4.9400001,3.3399999,4.5,3.6930022,.062068965,.01928895
95,14,7,7,18587,2.52,0,1.6900001,2.6730537,5.04,3.3800001,3.5,3.6930022,.05785124,.01928895
89,24,7,2,21905,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,1,3.6930022,.01459854,.01928895
12,10,7,6,28868,2.52,.17,1.7,2.6730537,5.04,3.4000001,3,3.6930022,.02020202,.01928895
68,1,7,1,18117,2.3299999,0,1.59,2.6730537,4.6599998,3.1800001,.5,3.6930022,.0071942448,.01928895
86,24,7,3,20669,3.2,0,2.1400001,2.6730537,6.4000001,4.2800002,1.5,3.6930022,.011111111,.01928895
14,10,7,1,15344,3.48,1,2.1600001,2.6730537,6.96,4.3200002,.5,3.6930022,.0042016809,.01928895
112,46,7,7,27750,2.8599999,.86000001,1.99,2.6730537,5.7199998,3.98,3.5,3.6930022,.018229166,.01928895
9,18,7,3,20468,3.2,0,2.0599999,2.6730537,6.4000001,4.1199999,1.5,3.6930022,.015384615,.01928895
84,24,7,1,16183,2.3299999,0,1.66,2.6730537,4.6599998,3.3199999,.5,3.6930022,.0047619049,.01928895
18,10,7,5,24368,2.5599999,.2,1.71,2.6730537,5.1199999,3.4200001,2.5,3.6930022,.01633987,.01928895
